X				Y			OBJECTID	SPECIES	DIAMETER
-89.39166607	43.05678189	733	320	19
-89.39167006	43.05667473	734	320	16
-89.39167418	43.05655471	735	320	17
-89.39166106	43.05640459	736	2	13
-89.39167696	43.05627606	737	544	25
-89.39168963	43.05617752	738	541	18
-89.39154687	43.0561296	739	320	16
-89.39136859	43.0561265	740	320	19
-89.3912575	43.05612805	741	320	18
-89.39118736	43.05612553	742	320	20
-89.39107042	43.05612705	743	320	14
-89.39098271	43.05612873	744	320	17
-89.39083069	43.05613006	745	320	10
-89.390667	43.05612918	746	320	9
-89.39043615	43.05612151	747	320	18
-89.39026655	43.05612703	748	544	22
-89.39011453	43.05612836	749	951	25
-89.38992452	43.05612949	750	320	7
-89.38964894	43.05620947	751	571	13
-89.38965414	43.0562738	752	531	13
-89.38965262	43.05642599	753	320	18
-89.38964521	43.05658243	754	544	12
-89.38964115	43.05669602	755	544	7
-89.38947832	43.0566094	756	1	0
-89.38948119	43.05632218	757	554	23
-89.38948824	43.05620218	758	554	23
-89.38934862	43.05613283	759	320	13
-89.38916154	43.05613183	760	954	15
-89.38902713	43.05612682	761	954	12
-89.38932661	43.05599552	762	320	17
-89.38985569	43.05599622	763	320	12
-89.39000481	43.05599273	764	762	14
-89.39015094	43.05599566	765	318	10
-89.39026786	43.05599628	766	320	11
-89.39041983	43.05599924	767	320	10
-89.39062453	43.05599176	768	320	8
-89.39082329	43.05599283	769	320	6
-89.39098397	43.05600226	770	320	9
-89.39120909	43.05599918	771	320	8
-89.39135816	43.05599998	772	320	9
-89.39157457	43.05599042	773	320	8
-89.39175277	43.05600209	774	544	11
-89.39197788	43.055999	775	544	16
-89.39214741	43.05599991	776	544	16
-89.39229935	43.05600715	777	544	16
-89.3924835	43.05600813	778	544	15
-89.39269109	43.05600281	779	544	12
-89.39286927	43.05601662	780	544	12
-89.39303292	43.05602178	781	544	16
-89.39319667	43.05601623	782	544	13
-89.39357622	43.05690972	783	2	5
-89.393322	43.05689979	784	1	0
-89.39308833	43.05688139	785	320	16
-89.39289549	43.05687179	786	317	25
-89.39244848	43.05684797	787	1	0
-89.3920831	43.05684602	788	320	2
-89.39189888	43.05685146	789	544	25
-89.39154513	43.056856	790	320	20
-89.39138434	43.05685729	791	1	0
-89.38708845	43.05521611	792	554	18
-89.38666486	43.05519025	793	544	10
-89.3864719	43.0551935	794	544	22
-89.38632571	43.055197	795	544	12
-89.38567391	43.05519134	796	544	11
-89.38583573	43.05508717	797	320	21
-89.38601102	43.05509669	798	318	20
-89.3863121	43.05509618	799	541	19
-89.38648744	43.05510141	800	541	23
-89.3866628	43.0551045	801	547	19
-89.38683529	43.05510114	802	541	22
-89.387075	43.05510029	803	554	24
-89.38730001	43.05510686	804	554	11
-89.38754842	43.05511248	805	541	19
-89.38766534	43.05511311	806	544	15
-89.38780856	43.05511388	807	554	9
-89.38795177	43.0551168	808	320	10
-89.38811543	43.05511982	809	320	13
-89.38827626	43.05511425	810	544	10
-89.38850131	43.05511761	811	661	2
-89.38862351	43.05459094	812	317	26
-89.38862735	43.05449879	813	544	23
-89.38845047	43.05435636	814	544	8
-89.38823998	43.05435951	815	544	13
-89.39478868	43.05292618	816	554	29
-89.39465641	43.0529179	817	554	26
-89.39446721	43.05292018	818	544	22
-89.3943444	43.0529146	819	544	12
-89.39422469	43.05291032	820	544	14
-89.39407268	43.05291165	821	544	23
-89.39392364	43.05290871	822	320	17
-89.39371906	43.05290548	823	317	41
-89.3935554	43.05290247	824	318	21
-89.39344141	43.05290186	825	320	38
-89.39314328	43.05290027	826	541	2
-89.39288026	43.05289458	827	320	29
-89.39267566	43.05289349	828	1	0
-89.39245357	43.05288801	829	541	3
-89.39226757	43.05277984	830	320	18
-89.39228329	43.05266846	831	320	18
-89.39226104	43.05255473	832	320	15
-89.39228331	43.05207897	833	320	20
-89.39248913	43.05195789	834	1	0
-89.39283681	43.0519726	835	941	3
-89.39296546	43.051969	836	941	1
-89.39315839	43.05196789	837	554	28
-89.39330453	43.05196867	838	554	25
-89.39346524	43.05197381	839	554	24
-89.39357925	43.05197227	840	452	20
-89.39371652	43.05198372	841	950	13
-89.39391823	43.05198051	842	950	18
-89.39406147	43.05197913	843	554	11
-89.39429233	43.05198465	844	544	15
-89.3947151	43.05209193	845	1	0
-89.39517128	43.05266241	846	1	0
-89.39525156	43.05252565	847	500	6
-89.39431392	43.05187115	848	544	24
-89.39412686	43.05187016	849	317	24
-89.394007	43.05187166	850	742	41
-89.39386088	43.05186874	851	554	17
-89.39374984	43.051866	852	547	17
-89.39355403	43.05186282	853	554	16
-89.39339908	43.05186628	854	554	13
-89.39290524	43.05185186	855	802	42
-89.39261298	43.05184815	856	802	35
-89.39239089	43.05184268	857	554	19
-89.39527896	43.05595768	858	544	19
-89.39528315	43.05582908	859	541	24
-89.39528161	43.05568974	860	547	15
-89.39529549	43.05546903	861	320	16
-89.39529378	43.05534683	862	544	23
-89.39529494	43.05522894	863	544	24
-89.39542169	43.05512244	864	544	14
-89.39559118	43.05512762	865	544	21
-89.39577238	43.05513073	866	320	14
-89.39596524	43.05513818	867	951	27
-89.39605879	43.05513654	868	951	27
-89.39620489	43.05514267	869	951	33
-89.39636563	43.05514567	870	951	17
-89.39651762	43.05514647	871	547	26
-89.39673096	43.05515189	872	547	23
-89.39697062	43.05515531	873	320	25
-89.3970671	43.05515367	874	320	15
-89.39689579	43.05503701	875	952	10
-89.39672628	43.05503397	876	952	10
-89.39656842	43.05503528	877	952	10
-89.3962995	43.05503385	878	952	13
-89.39613876	43.05503085	879	951	19
-89.39595173	43.05502557	880	320	13
-89.39582024	43.05502059	881	320	23
-89.39563025	43.05501958	882	544	17
-89.39546366	43.05501655	883	544	19
-89.39529221	43.05491489	884	317	40
-89.39529611	43.05481631	885	544	22
-89.39530263	43.05474775	886	96	5
-89.39530924	43.05467061	887	544	27
-89.39531373	43.05451201	888	68	6
-89.39530509	43.0544991	889	544	18
-89.39531979	43.05449061	890	602	10
-89.39530835	43.05446482	891	68	4
-89.39531448	43.05443699	892	602	12
-89.39531774	43.05440271	893	602	14
-89.39530992	43.05430621	894	602	14
-89.39531622	43.05426122	895	68	6
-89.39531641	43.05424193	896	602	17
-89.39531366	43.05422477	897	96	6
-89.39531105	43.0541926	898	544	25
-89.39531436	43.05415404	899	96	7
-89.39517899	43.05424549	900	544	17
-89.39516225	43.05445976	901	544	17
-89.39515445	43.05465693	902	544	16
-89.39514909	43.05490341	903	544	29
-89.3949668	43.05500962	904	318	25
-89.39483817	43.05501108	905	320	20
-89.39463941	43.05501003	906	320	23
-89.39442021	43.05500672	907	544	11
-89.39422725	43.05500998	908	544	23
-89.39409286	43.05500283	909	544	15
-89.39406553	43.05510558	910	547	34
-89.39243118	43.05497537	911	1	0
-89.3923172	43.05497261	912	544	26
-89.39221872	43.05488206	913	544	26
-89.3922021	43.05478979	914	541	23
-89.39222145	43.05460769	915	544	22
-89.39221682	43.05448548	916	544	20
-89.39222428	43.05432261	917	544	22
-89.39223429	43.05419833	918	317	22
-89.39222915	43.05412757	919	544	39
-89.39207035	43.05422318	920	954	10
-89.39206649	43.05431748	921	202	10
-89.39205676	43.05441389	922	554	15
-89.39204925	43.05458105	923	554	15
-89.39204874	43.05463249	924	202	12
-89.39204485	43.05472893	925	954	8
-89.39204643	43.05486399	926	101	18
-89.39203965	43.05495827	927	101	19
-89.39214658	43.05508102	928	941	2
-89.3922635	43.05508165	929	317	33
-89.39239205	43.05508877	930	544	13
-89.39255275	43.05509605	931	544	21
-89.39266966	43.05509668	932	547	20
-89.39285095	43.05509122	933	549	20
-89.39310229	43.05509684	934	356	2
-89.39323384	43.0550954	935	549	19
-89.39341216	43.05509421	936	549	22
-89.39363424	43.05510182	937	320	19
-89.39376925	43.05563629	938	544	13
-89.3937521	43.05589129	939	320	21
-89.39391054	43.05583211	940	544	26
-89.39390659	43.05564131	941	544	21
-89.39392292	43.05546777	942	544	9
-89.39393284	43.05535207	943	547	30
-89.39392823	43.05522772	944	547	24
-89.38968774	43.05441633	945	970	4
-89.38970673	43.05427067	946	970	3
-89.38972549	43.05414859	947	970	3
-89.389842	43.05418994	948	661	3
-89.38983259	43.0542542	949	661	2
-89.38983192	43.05432064	950	661	2
-89.3788427	43.05550733	951	320	10
-89.37899578	43.05568823	952	320	12
-89.37909709	43.05578739	953	320	9
-89.379574	43.05603222	954	320	8
-89.37975814	43.05603322	955	742	44
-89.38014398	43.05603532	956	320	7
-89.38025804	43.05602951	957	320	9
-89.38043078	43.05600259	958	320	10
-89.38058049	43.05594124	959	320	9
-89.38088136	43.05596217	960	544	10
-89.38116117	43.056043	961	544	8
-89.38131308	43.0560524	962	544	19
-89.38141149	43.05586001	963	544	18
-89.38123851	43.05591052	964	544	11
-89.38105454	43.05589237	965	544	14
-89.38085106	43.0557798	966	544	10
-89.39401792	43.05603239	967	951	27
-89.39419626	43.05602905	968	954	21
-89.39477788	43.05603858	969	954	17
-89.3949357	43.05604156	970	954	14
-89.39543839	43.05605066	971	554	21
-89.39555531	43.05605128	972	970	1
-89.39578621	43.05605465	973	554	20
-89.39597614	43.05606209	974	554	22
-89.39616027	43.05606521	975	554	25
-89.39819054	43.06482459	976	661	3
-89.39822293	43.06480118	977	661	3
-89.39828773	43.06475222	978	547	15
-89.39843194	43.06465545	979	661	2
-89.39846731	43.06462562	980	661	2
-89.39850258	43.06460652	981	661	2
-89.39853506	43.06457454	982	661	2
-89.39863897	43.06471013	983	1	0
-89.39884412	43.06436288	984	661	2
-89.39878518	43.06440973	985	661	2
-89.39868507	43.06448208	986	554	18
-89.39954862	43.06407293	987	320	7
-89.399684	43.06398147	988	320	7
-89.39979592	43.06389846	989	320	10
-89.39998428	43.06377084	990	320	5
-89.40013442	43.06366445	991	320	9
-89.40027778	43.06335546	992	661	2
-89.40022178	43.06340232	993	500	14
-89.40018067	43.06342032	994	661	1
-89.40014824	43.06344802	995	661	3
-89.40010111	43.06348421	996	661	2
-89.39938275	43.06399488	997	541	3
-89.39945337	43.0639481	998	541	3
-89.39961528	43.06383534	999	500	8
-89.39967719	43.06378208	1000	823	3
-89.37385587	43.0475103	2001	320	12
-89.37375991	43.04746262	2002	544	8
-89.37365533	43.04739988	2003	661	5
-89.37426969	43.04705814	2004	544	5
-89.3743395	43.04709068	2005	544	5
-89.37451105	43.04717844	2006	1	0
-89.37460686	43.04724113	2007	1	0
-89.37475222	43.04731695	2008	1	0
-89.37487123	43.04739692	2009	1	0
-89.37501048	43.04749843	2010	1	0
-89.37513834	43.04757094	2011	1	0
-89.37527186	43.04766171	2012	1	0
-89.37546619	43.04780854	2013	1	0
-89.37558483	43.04792494	2014	1	0
-89.37568894	43.04803377	2015	1	0
-89.37582494	43.04816741	2016	1	0
-89.37604448	43.04842156	2017	1	0
-89.37616583	43.04855942	2018	1	0
-89.37646864	43.04895979	2019	1	0
-89.3766559	43.04922662	2020	1	0
-89.37674521	43.04935358	2021	1	0
-89.37685186	43.04949993	2022	1	0
-89.37694689	43.04963978	2023	1	0
-89.37706218	43.04979904	2024	1	0
-89.37723301	43.04967136	2025	544	5
-89.37718682	43.04961537	2026	544	5
-89.37715233	43.04955731	2027	544	5
-89.37709462	43.04948411	2028	544	5
-89.37703678	43.04942377	2029	544	5
-89.3769878	43.04935491	2030	544	5
-89.37694161	43.04929785	2031	544	4
-89.37688674	43.04923324	2032	544	3
-89.37679175	43.0490891	2033	544	3
-89.37673996	43.0490095	2034	544	3
-89.37668525	43.04892775	2035	544	3
-89.37662748	43.04886098	2036	544	3
-89.37658137	43.04879642	2037	544	3
-89.37654393	43.04874262	2038	544	3
-89.37648914	43.04866944	2039	544	3
-89.3764458	43.0486199	2040	544	3
-89.37638805	43.04855099	2041	544	3
-89.37634768	43.04849718	2042	544	3
-89.37630157	43.04843262	2043	544	4
-89.37624077	43.04837655	2044	544	4
-89.37619466	43.04831199	2045	544	4
-89.37613678	43.04825594	2046	544	4
-89.37605598	43.04815475	2047	544	4
-89.3759981	43.04809763	2048	544	5
-89.37594022	43.04804158	2049	544	5
-89.37589115	43.04798129	2050	544	3
-89.3758274	43.04792735	2051	544	3
-89.37576952	43.0478713	2052	544	5
-89.37571748	43.04781528	2053	544	6
-89.37565083	43.04775918	2054	544	4
-89.37558141	43.04768806	2055	544	3
-89.37551186	43.0476298	2056	544	3
-89.37544233	43.0475694	2057	544	3
-89.37896049	43.0538063	2058	970	14
-89.37924102	43.05405432	2059	970	9
-89.37938148	43.05415887	2060	970	11
-89.37951605	43.05426339	2061	970	14
-89.37992556	43.05458563	2062	970	9
-89.38006585	43.05470748	2063	970	10
-89.38020614	43.05482933	2064	970	14
-89.38033468	43.05494679	2065	970	10
-89.38044558	43.05505982	2066	970	11
-89.38056787	43.05521184	2067	544	9
-89.38061277	43.05543696	2068	544	7
-89.38061022	43.05568776	2069	544	8
-89.38077546	43.05567568	2070	544	12
-89.38075346	43.05551989	2071	544	13
-89.38081898	43.05545538	2072	544	12
-89.38096116	43.05539128	2073	544	5
-89.3807432	43.05536848	2074	544	12
-89.38088529	43.05531303	2075	554	11
-89.3808099	43.05518721	2076	554	10
-89.38073272	43.05523869	2077	544	15
-89.38074576	43.05511551	2078	554	9
-89.38065762	43.05508476	2079	544	14
-89.38064085	43.05499386	2080	554	9
-89.38056446	43.0549675	2081	970	15
-89.38042421	43.05484132	2082	970	16
-89.38031903	43.05474561	2083	970	17
-89.38019032	43.05464545	2084	970	12
-89.38022068	43.05455913	2085	313	5
-89.37998574	43.05446704	2086	1	0
-89.37989843	43.05435413	2087	974	6
-89.37986877	43.05437126	2088	974	10
-89.37955888	43.05411011	2089	970	4
-89.37939488	43.05400111	2090	970	13
-89.37926044	43.05388361	2091	970	12
-89.37915536	43.05377925	2092	970	13
-89.37898656	43.05356211	2093	320	8
-89.37892236	43.0534969	2094	320	10
-89.37882322	43.05338825	2095	320	10
-89.37881842	43.05328011	2096	320	6
-89.37872438	43.05324933	2097	320	9
-89.37861886	43.05318821	2098	320	8
-89.37833807	43.05296613	2099	742	24
-89.37828659	43.05281017	2100	316	6
-89.37800079	43.05250158	2101	762	6
-89.37794231	43.05245369	2102	544	14
-89.37774963	43.05226669	2103	742	28
-89.37787979	43.05222415	2104	136	12
-89.37782698	43.05219792	2105	122	13
-89.37779834	43.0521156	2106	544	13
-89.37776939	43.05206355	2107	544	14
-89.37775194	43.05203967	2108	999	6
-89.37776474	43.05194028	2109	544	14
-89.37769491	43.05184908	2110	920	15
-89.3778014	43.05181507	2111	136	14
-89.37777262	43.05174572	2112	136	15
-89.37779711	43.0516572	2113	541	7
-89.37778022	43.05157927	2114	541	4
-89.37757591	43.05137491	2115	544	3
-89.37797673	43.05196954	2116	541	5
-89.37805906	43.05199162	2117	541	4
-89.3779938	43.05203018	2118	541	5
-89.37808198	43.05205661	2119	541	4
-89.37802214	43.05214277	2120	541	3
-89.37810425	43.05218646	2121	541	4
-89.37807978	43.05227281	2122	544	4
-89.37818556	43.05230799	2123	544	4
-89.37814952	43.05237266	2124	544	4
-89.37824974	43.05237537	2125	541	5
-89.37824288	43.05247047	2126	541	3
-89.37834716	43.05207319	2127	544	4
-89.37841099	43.05217516	2128	544	5
-89.37844544	43.05226616	2129	544	4
-89.37850353	43.05235297	2130	544	4
-89.37854397	43.05243535	2131	544	5
-89.37858478	43.05248098	2132	544	5
-89.37861941	43.05255469	2133	544	5
-89.37867169	43.05263281	2134	544	5
-89.37870627	43.05271084	2135	544	4
-89.37874702	43.05276296	2136	544	4
-89.37880513	43.0528476	2137	544	5
-89.37885745	43.0529214	2138	544	4
-89.37892733	43.05300827	2139	544	5
-89.37897956	43.05309072	2140	544	4
-89.37906141	43.05316035	2141	544	2
-89.37911971	43.05322554	2142	544	2
-89.37918972	43.05329943	2143	544	2
-89.379242	43.05337756	2144	544	2
-89.3793121	43.05344281	2145	544	2
-89.37938211	43.0535167	2146	544	2
-89.37943472	43.0535624	2147	544	2
-89.37949892	43.05362761	2148	544	2
-89.37956906	43.05368854	2149	544	2
-89.37963327	43.05375375	2150	544	2
-89.37960409	43.05372332	2151	544	2
-89.37968	43.05379725	2152	544	5
-89.37973837	43.05385595	2153	544	6
-89.37980856	43.05391255	2154	544	5
-89.37987285	43.05396912	2155	544	5
-89.37995466	43.05404308	2156	544	5
-89.38017662	43.05425186	2157	544	5
-89.38021174	43.054278	2158	544	4
-89.38026441	43.0543172	2159	544	4
-89.38031101	43.05437367	2160	544	4
-89.38038697	43.05444328	2161	544	3
-89.38045707	43.05450852	2162	544	3
-89.38053298	43.05458245	2163	544	3
-89.38060889	43.05465638	2164	544	3
-89.38066154	43.05469775	2165	544	5
-89.38071998	43.05474996	2166	544	2
-89.38077816	43.05482812	2167	544	2
-89.38085429	43.05488042	2168	544	2
-89.38090675	43.05494125	2169	544	2
-89.38096536	43.05497616	2170	544	2
-89.3810235	43.05505864	2171	544	4
-89.38108181	43.05512383	2172	544	4
-89.38115772	43.05519775	2173	544	4
-89.39085205	43.06423531	2174	554	12
-89.39078198	43.06422636	2175	554	15
-89.39062418	43.06421909	2176	554	19
-89.38940488	43.06482133	2177	554	14
-89.38932466	43.06494952	2178	554	20
-89.38923873	43.06506481	2179	541	16
-89.3913457	43.06457235	2180	554	27
-89.39162122	43.06479462	2181	554	27
-89.3918316	43.06510013	2182	1	0
-89.38961958	43.06938485	2183	954	9
-89.38972679	43.06948189	2184	954	8
-89.38984294	43.06956183	2185	954	17
-89.38995615	43.06964389	2186	541	20
-89.39004905	43.06971084	2187	954	17
-89.39017664	43.06981656	2188	954	19
-89.3902753	43.06989211	2189	954	12
-89.39052383	43.0698913	2190	954	23
-89.3904049	43.06979634	2191	954	11
-89.39028588	43.06970996	2192	954	25
-89.39017568	43.06961934	2193	954	18
-89.3900103	43.06949198	2194	954	24
-89.3891012	43.06713345	2195	952	2
-89.38917777	43.06707813	2196	1	0
-89.38927786	43.06701007	2197	952	2
-89.38944572	43.06688879	2198	952	4
-89.38957229	43.06680372	2199	317	33
-89.3903116	43.06625678	2200	544	8
-89.39047638	43.06615048	2201	544	6
-89.39059708	43.06606753	2202	1	0
-89.39055445	43.06594512	2203	602	18
-89.39057207	43.06593664	2204	999	9
-89.38919421	43.06689601	2205	941	1
-89.38905584	43.06699173	2206	951	23
-89.38887037	43.06711935	2207	954	14
-89.38877314	43.06719385	2208	954	19
-89.38866127	43.06727149	2209	954	15
-89.38849933	43.06738423	2210	941	2
-89.38834039	43.06749056	2211	951	25
-89.38820487	43.06759272	2212	954	17
-89.38805476	43.06769266	2213	317	19
-89.38794576	43.06777461	2214	554	18
-89.3906516	43.06755099	2215	954	26
-89.39011767	43.06714728	2216	554	23
-89.38995812	43.0670221	2217	554	15
-89.38987688	43.0669595	2218	554	25
-89.38973478	43.06684298	2219	554	15
-89.39001504	43.06688521	2220	554	17
-89.39016879	43.06700608	2221	554	19
-89.39028499	43.06708065	2222	554	15
-89.39040387	43.0671799	2223	554	23
-89.39068813	43.06740649	2224	1	0
-89.39079269	43.06747565	2225	954	13
-89.39087393	43.06753825	2226	541	23
-89.3909435	43.06759864	2227	544	19
-89.3912163	43.0678016	2228	544	23
-89.39161098	43.06809738	2229	554	10
-89.39174165	43.06818811	2230	554	12
-89.39208115	43.06844715	2231	554	19
-89.39210567	43.06892102	2232	541	26
-89.39192014	43.06905507	2233	541	22
-89.39172589	43.06918265	2234	544	1
-89.39147888	43.06932495	2235	951	30
-89.39144004	43.06940834	2236	2	38
-89.3913754	43.06944015	2237	2	17
-89.3913019	43.06948048	2238	544	18
-89.39114901	43.06956541	2239	317	35
-89.39095727	43.06973587	2240	547	20
-89.39086603	43.0697954	2241	541	17
-89.39077482	43.06985279	2242	320	18
-89.39093643	43.07006587	2243	544	20
-89.39117502	43.06988923	2244	544	8
-89.39136043	43.06976804	2245	541	17
-89.39146364	43.0696807	2246	544	29
-89.39157826	43.06962129	2247	544	21
-89.39167536	43.06955965	2248	544	23
-89.39201428	43.0692903	2249	544	17
-89.39218483	43.0691926	2250	544	18
-89.39229382	43.06911173	2251	544	19
-89.39282039	43.06878871	2252	320	8
-89.39296187	43.06867371	2253	320	7
-89.39307956	43.06859932	2254	320	13
-89.39340348	43.06836739	2255	1	0
-89.39354481	43.0682674	2256	1	0
-89.39379812	43.06808011	2257	1	0
-89.39366672	43.06776859	2258	1	0
-89.39341051	43.06795372	2259	320	15
-89.39327206	43.06805801	2260	320	10
-89.39316022	43.06813244	2261	320	9
-89.39304825	43.06821973	2262	320	12
-89.39289529	43.06831324	2263	320	11
-89.39280978	43.06838566	2264	320	1
-89.39254774	43.06856861	2265	320	16
-89.39197186	43.06855911	2266	781	2
-89.39181225	43.06843821	2267	554	18
-89.39155115	43.06823425	2268	554	17
-89.39139432	43.06812837	2269	554	11
-89.39041642	43.07011326	2270	554	20
-89.39031334	43.07018773	2271	554	20
-89.39010771	43.07028417	2272	554	20
-89.38998659	43.07040785	2273	554	17
